Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
9757,US-2024-108063-CHO-MIL-31000,2024-12-02,2030-05-28,First Class,108063,United States,Charlottesville,Virginia,22901,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
9563,US-2024-162929-CHO-MIL-31000,2024-11-19,2030-05-15,First Class,162929,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1362,US-2021-110408-CHO-MIL-31000,2021-10-18,2027-04-12,Second Class,110408,United States,Montgomery,Alabama,36116,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
1368,US-2021-110408-CHO-MIL-31000,2021-10-18,2027-04-12,Second Class,110408,United States,Montgomery,Alabama,36116,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
8740,US-2024-112515-CHO-MIL-31000,2024-09-17,2030-03-14,Second Class,112515,United States,Provo,Utah,84604,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2310,US-2022-150749-CHO-MIL-31000,2022-03-29,2027-09-24,Second Class,150749,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4562,US-2023-114405-CHO-MIL-31000,2023-04-07,2028-10-02,Standard Class,114405,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7952,US-2024-101049-CHO-MIL-31000,2024-06-21,2029-12-16,Second Class,101049,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
4827,US-2023-114209-CHO-MIL-31000,2023-05-21,2028-11-15,Standard Class,114209,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6060,US-2023-134775-CHO-MIL-31000,2023-10-28,2029-04-20,First Class,134775,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
9957,US-2024-149706-CHO-MIL-31000,2024-12-11,2030-06-04,First Class,149706,United States,Palatine,Illinois,60067,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
1819,US-2021-101392-CHO-MIL-31000,2021-12-07,2027-06-05,Standard Class,101392,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
7201,US-2024-129224-CHO-MIL-31000,2024-03-17,2029-09-13,Standard Class,129224,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7527,US-2024-124597-CHO-MIL-31000,2024-04-30,2029-10-26,Standard Class,124597,United States,Boynton Beach,Florida,33437,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
8924,US-2024-100314-CHO-MIL-31000,2024-09-29,2030-03-28,Standard Class,100314,United States,Pasadena,Texas,77506,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
1687,US-2021-111360-CHO-MIL-31000,2021-11-24,2027-05-23,Standard Class,111360,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6365,US-2023-100468-CHO-MIL-31000,2023-11-24,2029-05-23,Standard Class,100468,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6388,US-2023-100468-CHO-MIL-31000,2023-11-24,2029-05-23,Standard Class,100468,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9889,US-2024-102407-CHO-MIL-31000,2024-12-09,2030-06-05,Second Class,102407,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
10021,US-2024-103443-CHO-MIL-31000,2024-12-17,2030-06-15,Standard Class,103443,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
755,US-2021-103905-CHO-MIL-31000,2021-07-14,2027-01-10,Standard Class,103905,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5007,US-2023-120824-CHO-MIL-31000,2023-06-12,2028-12-06,Second Class,120824,United States,Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
9479,US-2024-118157-CHO-MIL-31000,2024-11-14,2030-05-10,First Class,118157,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
325,US-2021-102652-CHO-MIL-31000,2021-04-06,2026-10-03,Standard Class,102652,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
1971,US-2021-101427-CHO-MIL-31000,2021-12-26,2027-06-22,Standard Class,101427,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
9999,US-2024-137428-CHO-MIL-31000,2024-12-16,2030-06-13,Second Class,137428,United States,Oceanside,California,92054,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
10000,US-2024-137428-CHO-MIL-31000,2024-12-16,2030-06-13,Second Class,137428,United States,Oceanside,California,92054,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
204,US-2021-158442-CHO-MIL-31000,2021-03-17,2026-09-07,Same Day,158442,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4290,US-2023-100993-CHO-MIL-31000,2023-02-05,2028-08-02,Standard Class,100993,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
8197,US-2024-110940-CHO-MIL-31000,2024-07-23,2030-01-18,Standard Class,110940,United States,Wheeling,Illinois,60090,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
3748,US-2022-107083-CHO-MIL-31000,2022-11-21,2028-05-19,Standard Class,107083,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3751,US-2022-107083-CHO-MIL-31000,2022-11-21,2028-05-19,Standard Class,107083,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
6391,US-2023-169838-CHO-MIL-31000,2023-11-25,2029-05-21,Standard Class,169838,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
7686,US-2024-113530-CHO-MIL-31000,2024-05-19,2029-11-11,Second Class,113530,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
7695,US-2024-113530-CHO-MIL-31000,2024-05-19,2029-11-11,Second Class,113530,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
7856,US-2024-120418-CHO-MIL-31000,2024-06-11,2029-12-03,First Class,120418,United States,Peoria,Arizona,85345,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
5029,US-2023-148593-CHO-MIL-31000,2023-06-16,2028-12-08,Second Class,148593,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
5092,US-2023-130680-CHO-MIL-31000,2023-06-24,2028-12-19,Standard Class,130680,United States,San Diego,California,92024,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
5405,US-2023-167241-CHO-MIL-31000,2023-08-15,2029-02-11,Standard Class,167241,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
5757,US-2023-110086-CHO-MIL-31000,2023-09-18,2029-03-14,Standard Class,110086,United States,Woodland,California,95695,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1346,US-2021-151015-CHO-MIL-31000,2021-10-14,2027-04-12,Standard Class,151015,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6937,US-2024-105935-CHO-MIL-31000,2024-01-26,2029-07-23,Standard Class,105935,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
6942,US-2024-105935-CHO-MIL-31000,2024-01-26,2029-07-23,Standard Class,105935,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
7296,US-2024-124716-CHO-MIL-31000,2024-03-27,2029-09-21,Standard Class,124716,United States,Fresno,California,93727,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
22,US-2021-157147-CHO-MIL-31000,2021-01-13,2026-07-11,Standard Class,157147,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
24,US-2021-157147-CHO-MIL-31000,2021-01-13,2026-07-11,Standard Class,157147,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
918,US-2021-164406-CHO-MIL-31000,2021-08-15,2027-02-09,Standard Class,164406,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
691,US-2021-152254-CHO-MIL-31000,2021-06-30,2026-12-21,Same Day,152254,United States,Wilmington,North Carolina,28403,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
9171,US-2024-130211-CHO-MIL-31000,2024-10-22,2030-04-14,Same Day,130211,United States,Lawton,Oklahoma,73505,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3913,US-2022-110814-CHO-MIL-31000,2022-12-05,2028-05-31,Second Class,110814,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
10064,US-2024-109589-CHO-MIL-31000,2024-12-21,2030-06-16,First Class,109589,United States,Bowling Green,Kentucky,42104,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
7774,US-2024-125472-CHO-MIL-31000,2024-05-30,2029-11-21,First Class,125472,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
5666,US-2023-165918-CHO-MIL-31000,2023-09-10,2029-03-06,Standard Class,165918,United States,Edmonds,Washington,98026,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6224,US-2023-124667-CHO-MIL-31000,2023-11-11,2029-05-08,Standard Class,124667,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
6291,US-2023-108630-CHO-MIL-31000,2023-11-18,2029-05-10,Same Day,108630,United States,Concord,California,94521,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
8850,US-2024-121314-CHO-MIL-31000,2024-09-23,2030-03-19,First Class,121314,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2911,US-2022-122406-CHO-MIL-31000,2022-08-02,2028-01-26,Second Class,122406,United States,Providence,Rhode Island,02908,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
2917,US-2022-122406-CHO-MIL-31000,2022-08-02,2028-01-26,Second Class,122406,United States,Providence,Rhode Island,02908,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7450,US-2024-166324-CHO-MIL-31000,2024-04-20,2029-10-12,First Class,166324,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
2801,US-2022-116260-CHO-MIL-31000,2022-07-06,2028-01-02,Standard Class,116260,United States,Vineland,New Jersey,08360,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
6321,US-2023-100041-CHO-MIL-31000,2023-11-20,2029-05-17,Standard Class,100041,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
4733,US-2023-137729-CHO-MIL-31000,2023-05-05,2028-10-29,Standard Class,137729,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
5316,US-2023-105452-CHO-MIL-31000,2023-07-28,2029-01-21,Standard Class,105452,United States,Pasadena,Texas,77506,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
9595,US-2024-103380-CHO-MIL-31000,2024-11-21,2030-05-18,Standard Class,103380,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9598,US-2024-103380-CHO-MIL-31000,2024-11-21,2030-05-18,Standard Class,103380,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7330,US-2024-134495-CHO-MIL-31000,2024-04-01,2029-09-25,Second Class,134495,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7335,US-2024-134495-CHO-MIL-31000,2024-04-01,2029-09-25,Second Class,134495,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1870,CA-2021-151799-CHO-MIL-31000,2021-12-14,2027-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1872,CA-2021-151799-CHO-MIL-31000,2021-12-14,2027-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
1873,CA-2021-151799-CHO-MIL-31000,2021-12-14,2027-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1874,CA-2021-151799-CHO-MIL-31000,2021-12-14,2027-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2539,US-2022-145835-CHO-MIL-31000,2022-05-13,2027-11-08,Second Class,145835,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2588,US-2022-113327-CHO-MIL-31000,2022-05-26,2027-11-19,Second Class,113327,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9973,US-2024-151799-CHO-MIL-31000,2024-12-14,2030-06-10,Standard Class,151799,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9978,US-2024-151799-CHO-MIL-31000,2024-12-14,2030-06-10,Standard Class,151799,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
9979,US-2024-151799-CHO-MIL-31000,2024-12-14,2030-06-10,Standard Class,151799,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
9984,US-2024-151799-CHO-MIL-31000,2024-12-14,2030-06-10,Standard Class,151799,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9986,CA-2024-151799-CHO-MIL-31000,2024-12-14,2030-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
9988,CA-2024-151799-CHO-MIL-31000,2024-12-14,2030-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9989,CA-2024-151799-CHO-MIL-31000,2024-12-14,2030-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
9990,CA-2024-151799-CHO-MIL-31000,2024-12-14,2030-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
7162,US-2024-106859-CHO-MIL-31000,2024-03-13,2029-09-08,Second Class,106859,United States,Albuquerque,New Mexico,87105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
7163,US-2024-106859-CHO-MIL-31000,2024-03-13,2029-09-08,Second Class,106859,United States,Albuquerque,New Mexico,87105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
7169,US-2024-106859-CHO-MIL-31000,2024-03-13,2029-09-08,Second Class,106859,United States,Albuquerque,New Mexico,87105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
1495,US-2021-114377-CHO-MIL-31000,2021-11-05,2027-04-28,Same Day,114377,United States,Hampton,Virginia,23666,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
1811,US-2021-155390-CHO-MIL-31000,2021-12-06,2027-06-03,Standard Class,155390,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3252,US-2022-141565-CHO-MIL-31000,2022-09-20,2028-03-16,Standard Class,141565,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
4180,US-2022-120901-CHO-MIL-31000,2022-12-31,2028-06-26,Standard Class,120901,United States,Austin,Texas,78745,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
471,US-2021-127523-CHO-MIL-31000,2021-05-11,2026-11-08,Standard Class,127523,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2072,US-2022-108588-CHO-MIL-31000,2022-01-05,2027-07-03,Standard Class,108588,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
8840,US-2024-121412-CHO-MIL-31000,2024-09-23,2030-03-20,Standard Class,121412,United States,Louisville,Colorado,80027,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
9638,US-2024-105543-CHO-MIL-31000,2024-11-24,2030-05-17,Same Day,105543,United States,Garden City,Kansas,67846,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
5635,US-2023-145240-CHO-MIL-31000,2023-09-06,2029-02-28,First Class,145240,United States,Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
2018,CA-2021-123625-CHO-MIL-31000,2021-12-29,2027-06-25,Standard Class,123625,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12
2019,CA-2021-141531-CHO-MIL-31000,2021-12-29,2027-06-25,Standard Class,141531,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2020,CA-2021-123625-CHO-MIL-31000,2021-12-29,2027-06-25,Standard Class,123625,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2021,CA-2021-123625-CHO-MIL-31000,2021-12-29,2027-06-25,Standard Class,123625,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2022,CA-2021-141531-CHO-MIL-31000,2021-12-29,2027-06-25,Standard Class,141531,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
2023,CA-2021-123625-CHO-MIL-31000,2021-12-29,2027-06-25,Standard Class,123625,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
6667,CA-2023-135480-CHO-MIL-31000,2023-12-15,2029-06-13,Standard Class,135480,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6668,CA-2023-135480-CHO-MIL-31000,2023-12-15,2029-06-13,Standard Class,135480,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
9996,CA-2024-135480-CHO-MIL-31000,2024-12-15,2030-06-14,Standard Class,135480,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9997,CA-2024-135480-CHO-MIL-31000,2024-12-15,2030-06-14,Standard Class,135480,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
10185,CA-2024-141531-CHO-MIL-31000,2024-12-29,2030-06-25,Standard Class,141531,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
10186,CA-2024-141531-CHO-MIL-31000,2024-12-29,2030-06-25,Standard Class,141531,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
612,US-2021-115812-CHO-MIL-31000,2021-06-09,2026-12-05,Standard Class,115812,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
1542,US-2021-140914-CHO-MIL-31000,2021-11-11,2027-05-08,Standard Class,140914,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4368,US-2023-112123-CHO-MIL-31000,2023-03-03,2028-08-28,Standard Class,112123,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
4378,US-2023-112123-CHO-MIL-31000,2023-03-03,2028-08-28,Standard Class,112123,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
6860,US-2024-127306-CHO-MIL-31000,2024-01-14,2029-07-10,Standard Class,127306,United States,Johnson City,Tennessee,37604,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
1040,US-2021-139892-CHO-MIL-31000,2021-09-08,2027-03-05,Standard Class,139892,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
3188,US-2022-105102-CHO-MIL-31000,2022-09-15,2028-03-11,Second Class,105102,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
3194,US-2022-105102-CHO-MIL-31000,2022-09-15,2028-03-11,Second Class,105102,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
